,Depth,Height,Width,Weight,Clarity,Cut,Polish,Symmetry,Fluorescence,Colour,Shape,Price
6179,5.07,5.1,3.16,0.5,50,30,30,40,20,14,90,2080
6180,6.26,4.51,2.68,0.5,60,20,40,20,10,11,70,1322.54
6181,5.6,5.65,3.42,0.66,60,40,40,40,10,4,40,1205.69
6182,4.57,4.47,3.03,0.52,90,40,40,30,10,5,60,1430.13
6183,4.45,4.38,3.15,0.51,50,40,40,30,10,1,80,1428.81
6184,5.48,5.35,3.64,0.9,40,40,40,40,20,6,60,1499.06
6185,4.24,4.2,3.04,0.46,60,40,40,30,10,1,80,1454.46
6186,4.06,4.09,2.45,0.25,80,40,40,40,10,12,90,1082.01
6187,5.11,5.14,3.12,0.5,80,40,40,40,20,11,90,2048.45
6188,4.67,4.61,3.18,0.56,70,40,30,30,20,3,80,1929.08
6189,6.37,5.36,3.53,1.01,40,40,30,30,50,3,60,2362.83
6190,4.74,4.28,2.96,0.5,60,30,30,30,10,14,60,1570.86
6191,3.92,3.94,2.45,0.23,100,40,40,40,10,12,90,975.43
6192,4.65,3.48,2.46,0.38,70,30,40,20,20,1,30,1042.53
6193,5,5.03,3.14,0.5,70,30,30,30,20,7,90,1535.38
6194,6.69,6.32,4.27,1.5,50,40,40,30,10,13,60,4504.58
6195,5.23,3.87,2.63,0.4,80,40,30,10,20,2,70,1133.65
6196,5.13,5.15,3.13,0.5,90,40,40,40,10,11,90,2092.21
6197,4.03,4.04,2.37,0.23,80,40,40,40,10,14,90,900.42
6198,10.03,6.56,4.01,1.6,50,40,40,30,20,4,50,13599.96
6199,4.33,4.35,2.54,0.3,70,20,40,30,10,5,90,929.67
6200,5.03,5.1,3.11,0.5,50,30,30,20,10,1,90,2077.89
6201,5.07,5.09,3.17,0.5,50,40,40,40,20,5,90,2034.96
6202,3.89,3.91,2.41,0.23,70,40,40,40,10,1,90,935.79
6203,3.99,4.01,2.44,0.24,70,40,40,40,10,4,90,934.6
6204,5.39,5.41,3.29,0.58,50,40,40,40,10,5,90,2105.75
6205,4.87,4.92,3.25,0.5,60,20,40,20,10,12,90,2111.98
6206,3.99,4.02,2.38,0.23,80,40,40,40,10,14,90,900.42
6207,3.93,4.65,2.73,0.3,70,40,30,20,10,1,10,1096.98
6208,7.93,4.16,2.51,0.5,90,40,30,30,10,14,20,2016.12
6209,5.09,5.11,3.16,0.5,90,40,40,40,10,11,90,1997.22
6210,3.91,3.94,2.43,0.23,80,40,40,40,10,14,90,900.42
6211,4.41,4.92,2.83,0.36,50,40,40,30,10,14,10,1015.83
6212,5.05,5.08,3.17,0.5,40,40,40,40,10,4,90,2057.76
6213,8.09,4.48,2.7,0.59,50,30,40,30,10,4,20,1967.26
6214,4.27,4.3,2.64,0.3,70,30,30,20,20,5,90,939.3
6215,5.11,4.25,2.84,0.5,70,30,40,20,10,14,60,1485.28
6216,5.91,4.4,2.77,0.46,90,40,40,30,60,1,70,1400.08
6217,4.98,5.04,3.07,0.5,50,30,40,30,20,12,90,2081.37
6218,3.76,3.72,2.65,0.31,70,40,40,30,10,4,80,1016.45
6219,3.94,3.97,2.45,0.23,70,40,40,40,10,12,90,930.75
6220,6.17,5.61,3.81,1.09,40,40,40,30,50,3,60,2596.11
6221,3.95,3.97,2.43,0.23,70,40,40,40,10,12,90,935.79
6222,3.9,3.92,2.44,0.23,70,40,40,40,10,12,90,941.25
6223,5.6,5.57,3.78,1,60,40,40,40,10,14,60,4959.29
6224,4.24,4.3,2.66,0.3,60,40,30,30,60,3,90,934.74
6225,5.68,5.72,3.57,0.71,80,40,30,40,10,6,90,2046.73
6226,5.63,4.49,3.07,0.72,70,40,40,40,10,1,40,1624.71
6227,3.77,3.78,2.36,0.2,80,40,40,40,10,1,90,879.78
6228,3.97,4,2.37,0.23,60,40,40,40,10,1,90,935.79
6229,6.69,6.32,4.28,1.51,40,40,40,40,10,5,60,5979
6230,6.63,4.42,2.69,0.5,60,40,40,30,20,5,70,1678.29
6231,7.38,5.07,3.1,0.76,40,40,30,30,20,7,70,1922.98
6232,5.14,5.17,3.23,0.52,40,40,40,40,10,3,90,2049.02
6233,4.22,4.25,2.67,0.3,50,20,40,30,40,14,90,817.62
6234,3.89,3.91,2.45,0.23,70,40,30,30,10,1,90,904.71
6235,4.69,4.63,3.34,0.6,50,40,40,20,20,12,80,1833.75
6236,5.1,5.12,3.14,0.5,60,30,20,40,20,4,90,2123.5
6237,6.01,5.64,3.83,1.12,10,40,30,30,20,2,60,1323.08
6238,4.7,4.24,2.95,0.5,60,30,40,30,10,1,60,1624.52
6239,3.92,4.64,2.76,0.3,60,40,30,20,10,3,10,988.99
6240,5.93,5.79,3.83,1.01,40,40,30,30,10,12,60,2281
6241,3.9,3.92,2.4,0.23,70,40,40,40,10,1,90,951.72
6242,4.36,4.38,2.61,0.3,90,40,40,40,40,7,90,895.73
6243,5.79,5.02,3.31,0.81,70,40,40,30,10,11,60,2289.75
6244,3.98,3.99,2.38,0.23,70,40,40,40,10,12,90,909.74
6245,3.95,3.98,2.41,0.23,100,40,40,40,10,14,90,921.39
6246,4.68,4.71,2.81,0.37,90,40,40,40,60,4,90,1532.39
6247,3.9,3.93,2.43,0.23,70,40,40,40,10,1,90,951.72
6248,4.26,4.28,2.68,0.3,60,40,40,40,20,13,90,794.3
6249,3.93,3.96,2.4,0.23,70,40,40,40,10,12,90,935.79
6250,4.36,4.38,2.65,0.3,60,40,40,40,20,13,90,809.51
6251,5.28,4.88,3.31,0.75,90,40,40,30,40,2,60,1787.79
6252,4.97,5,3.2,0.5,70,30,40,40,10,1,90,2527.88
6253,5.35,5.37,3.36,0.59,60,40,40,40,10,11,90,2071.93
6254,5.86,5.54,3.73,1.03,70,40,40,40,40,4,60,6151.17
6255,5.58,3.65,2.15,0.3,70,30,20,20,10,5,70,788.23
6256,5.07,5.14,3.12,0.5,40,30,40,30,10,12,90,2059.4
6257,5.1,5.13,3.12,0.5,40,40,40,30,10,12,90,2079.23
6258,4.76,4.2,2.94,0.5,60,30,40,40,60,12,60,1436.5
6259,5.92,5.89,3.95,1.22,70,40,30,30,10,2,60,2433.77
6260,4.98,5.06,3.14,0.5,50,30,40,20,10,14,90,2028.27
6261,3.92,3.94,2.44,0.23,70,40,40,40,10,1,90,951.72
6262,3.88,3.91,2.44,0.23,70,40,40,40,10,12,90,935.79
6263,4.97,5.02,3.22,0.5,70,30,40,30,60,14,90,2197.8
6264,4.13,4.67,2.62,0.31,50,40,30,30,10,1,10,998.71
6265,4.04,4.81,2.69,0.29,70,30,30,20,20,14,10,866.33
6266,5.07,5.1,3.16,0.5,50,40,40,40,10,5,90,2029.85
6267,4.23,4.26,2.67,0.29,40,30,30,20,10,1,90,815.34
6268,4.17,4.15,3.26,0.5,50,20,30,20,10,1,80,1462.71
6269,4.46,4.49,2.8,0.35,90,40,40,40,10,4,90,1534.72
6270,3.92,4.75,2.8,0.29,50,20,30,20,10,4,10,791.33
6271,5.25,4.98,3.49,0.8,50,30,40,20,20,4,60,2820.4
6272,4.95,4.98,3.15,0.5,50,30,40,20,10,1,90,1969.86
6273,4.96,5.03,3.13,0.5,60,30,30,20,10,5,90,2015.41
6274,6.15,4.35,2.74,0.5,50,40,30,20,20,4,70,1678.17
6275,4.72,3.11,2.08,0.3,50,40,30,20,10,12,30,860.24
6276,3.89,3.91,2.43,0.23,70,40,40,40,10,1,90,946.26
6277,5.28,4.8,3.25,0.71,50,40,40,30,60,4,60,2251.38
6278,3.93,3.96,2.48,0.23,70,40,40,40,10,1,90,941.25
6279,4.25,4.29,2.65,0.3,40,40,40,30,40,4,90,911.94
6280,5.13,5.14,3.13,0.5,80,40,40,40,60,14,90,2323.78
6281,5.03,5.1,3.05,0.5,60,20,40,10,10,14,90,2070.33
6282,4.11,4.81,2.71,0.32,50,40,30,30,10,12,10,1006.43
6283,5.15,4.96,3.33,0.72,50,40,40,30,10,1,60,2254.49
6284,4.86,3.26,2.13,0.32,80,40,40,20,10,4,30,1066.49
6285,4.02,4.64,2.57,0.3,90,30,40,30,10,12,10,1123.34
6286,4.35,4.38,2.66,0.3,70,40,40,40,10,7,90,896.75
6287,5.26,3.42,2.19,0.4,40,40,40,30,10,4,30,1172.2
6288,9.39,5.52,3.24,1.01,40,40,30,30,10,1,50,2953.85
6289,5.17,5.18,3.14,0.51,40,40,40,40,60,1,90,1515.99
6290,4.03,3.98,2.78,0.4,60,40,40,20,20,12,80,1266.84
6291,4.95,3.48,2.38,0.4,70,30,40,30,10,12,30,1292.63
6292,4.01,4.03,2.47,0.24,60,40,40,30,10,12,90,934.6
6293,5.11,5.2,3.01,0.5,60,30,40,20,10,14,90,2086.39
6294,4,4.71,2.78,0.3,60,40,30,20,10,3,10,964.65
6295,5.14,5.17,3.21,0.52,70,40,40,40,10,11,90,2073.83
6296,5.04,5.08,3.17,0.5,40,40,40,40,20,12,90,2087.23
6297,4.57,4.52,3.03,0.53,40,40,40,30,40,17,60,912.12
6298,6.36,4.51,2.77,0.5,70,40,40,30,10,12,70,2043.41
6299,4.03,4.78,2.74,0.31,50,40,30,30,10,14,10,964.08
6300,3.95,3.98,2.47,0.24,80,40,40,40,10,14,90,919.61
6301,4.18,4.21,2.64,0.3,50,20,40,30,20,12,90,924.6
6302,7.17,4.5,2.82,0.59,80,40,30,20,10,1,70,2296.46
6303,4.74,4.48,3.04,0.55,90,40,40,30,10,7,60,1075.21
6304,4.95,4.3,2.9,0.52,90,40,40,40,20,4,60,2178.26
6305,3.89,3.92,2.43,0.23,60,40,40,40,10,1,90,951.72
6306,4.28,4.33,2.62,0.3,40,30,30,30,10,14,90,897.73
6307,5.49,5.12,3.48,0.82,60,40,40,30,10,11,60,2145.22
6308,4.2,4.66,2.57,0.3,80,30,40,30,10,12,10,1118.85
6309,4.24,4.3,2.69,0.3,40,40,40,30,10,1,90,945.98
6310,4.31,4.34,2.62,0.3,70,40,40,40,10,7,90,930.21
6311,5.64,5.68,3.54,0.7,60,40,40,40,20,13,90,2100.75
6312,3.88,3.9,2.36,0.21,100,40,40,40,10,1,90,942.72
6313,6.39,4.4,2.53,0.46,60,40,40,30,60,12,70,1180.06
6314,4.77,4.43,2.99,0.52,50,40,40,30,20,5,60,1211.61
6315,5.73,5.74,3.43,0.7,50,40,40,40,10,13,90,2105.63
6316,3.98,4.01,2.47,0.24,60,40,40,40,10,12,90,934.6
6317,3.95,4.74,2.62,0.3,50,30,40,30,10,4,10,1008.81
6318,7.65,3.49,2.15,0.35,60,30,40,20,10,12,20,1024.19
6319,4.01,4.04,2.44,0.24,100,40,40,40,10,14,90,946.75
6320,4.67,3.38,2.15,0.32,70,40,40,30,10,14,30,1031.93
6321,4.44,4.46,2.78,0.34,50,40,40,40,60,3,90,931.58
6322,4.35,4.3,3.09,0.5,60,40,40,20,10,12,80,1782.97
6323,6.96,4.41,2.56,0.5,80,40,40,30,10,11,70,1597.9
6324,4.63,4.68,2.92,0.4,70,30,40,30,10,3,90,1445.29
6325,5.06,5.09,3.18,0.5,40,40,40,40,10,12,90,2070.68
6326,4.55,3.34,2.11,0.3,70,40,40,30,20,4,30,943.87
6327,3.88,4.66,2.75,0.3,50,30,40,30,10,1,10,901.78
6328,5.06,5.1,3.18,0.5,40,40,40,40,10,12,90,2066.92
6329,4.23,4.24,2.69,0.3,50,30,40,30,10,5,90,813.6
6330,5.1,4.21,2.76,0.5,60,40,30,30,20,7,60,1046.08
6331,5.66,4.2,2.6,0.61,50,40,40,30,40,4,30,1697.76
6332,5.76,5.83,3.73,0.8,60,30,30,30,10,17,90,1473.68
6333,5.21,4.75,3.22,0.7,50,40,40,30,10,5,60,1990.94
6334,4.28,4.32,2.68,0.3,60,30,40,30,60,5,90,932.74
6335,3.88,3.89,2.34,0.22,80,40,40,40,20,1,90,854.01
6336,4.77,3.17,2.1,0.31,80,40,40,30,10,12,30,1029.11
6337,3.88,3.89,2.38,0.22,70,40,40,40,10,4,90,910.94
6338,3.89,3.91,2.43,0.23,70,40,40,40,10,12,90,941.25
6339,4.21,4.23,2.7,0.3,50,30,40,30,10,7,90,777.62
6340,5,4.21,2.8,0.5,90,40,40,30,60,12,60,1545.59
6341,4.05,4.07,2.43,0.24,50,40,40,40,10,12,90,826.34
6342,4.23,4.47,2.42,0.3,70,20,30,20,10,14,10,1014.42
6343,4.93,4.28,2.86,0.5,70,40,40,30,20,7,60,963.05
6344,4.93,4.98,3.16,0.5,70,30,40,30,40,1,90,2331.59
6345,4.81,4.78,3.47,0.7,50,40,40,40,10,13,80,1661.83
6346,4.31,4.3,3.21,0.5,50,30,30,20,10,12,80,1465.45
6347,3.9,3.92,2.42,0.23,70,40,40,40,10,1,90,941.25
6348,3.96,4.68,2.83,0.3,60,30,40,30,40,5,10,805.98
6349,6.98,4.41,2.65,0.52,60,40,40,30,10,3,70,1876.96
6350,6.01,3.92,2.62,0.59,80,30,30,20,10,13,30,1202.59
6351,5.18,3.55,2.28,0.4,90,40,40,30,10,3,30,1283.86
6352,5.37,5.4,3.37,0.6,70,40,40,40,10,2,90,2028.34
6353,8.33,8.03,5.32,3,90,40,40,40,60,4,60,52929.74
6354,5.13,5.15,3.15,0.5,30,40,40,40,10,14,90,1534.52
6355,4.58,3.33,2.26,0.33,70,40,40,30,10,12,30,1056.96
6356,5.05,5.08,3.18,0.5,50,40,40,40,10,1,90,2527.95
6357,4.59,3.38,2.05,0.32,70,40,20,20,10,1,30,1043.29
6358,4.07,4.12,2.73,0.3,60,20,30,30,10,11,90,895.21
6359,4.03,4.04,2.39,0.23,60,40,40,40,10,12,90,920.22
6360,5.09,5.13,3.18,0.51,40,40,40,40,10,14,90,2180.05
6361,6.85,4.56,2.69,0.53,60,40,30,30,10,3,70,1662.66
6362,3.97,3.99,2.39,0.23,70,40,40,40,10,12,90,915.2
6363,5.75,4.63,3.14,0.7,50,40,40,30,10,1,60,2161.39
6364,3.93,3.95,2.45,0.23,70,40,40,40,10,1,90,941.25
6365,4.81,3.15,2.04,0.31,60,40,30,30,10,4,30,1041.16
6366,4.4,3.25,2.19,0.3,90,40,40,20,10,12,30,1044.25
6367,5.48,4.97,3.48,0.8,90,30,40,30,10,12,60,3837.55
6368,5.74,3.79,2.59,0.55,40,40,40,20,10,11,30,905.96
6369,4.83,4.39,2.97,0.51,40,40,30,30,20,5,60,1015.11
6370,5.18,3.83,2.61,0.52,40,40,40,30,10,5,30,1286.36
6371,4.25,4.21,3.13,0.5,70,30,40,20,10,3,80,1587.05
6372,3.98,4,2.39,0.23,60,40,40,40,10,12,90,915.2
6373,6.3,5.9,4.09,1.29,90,30,30,40,10,12,60,11584.19
6374,4.4,4.34,3.24,0.5,50,30,30,30,10,1,80,1682.51
6375,4.96,5.05,3.14,0.5,60,20,30,20,10,1,90,2074.64
6376,5.31,3.95,2.46,0.32,80,40,30,30,10,1,70,1133.52
6377,5.12,5.02,3.39,0.73,40,40,40,40,20,4,60,2009.44
6378,4.47,4.43,3,0.5,70,40,40,30,10,3,60,1502.48
6379,5.49,5.04,3.41,0.8,80,40,40,30,10,11,60,2038.84
6380,5.02,5.08,3.17,0.5,40,40,30,30,10,12,90,2092.25
6381,4.34,4.74,2.76,0.32,90,40,40,30,10,5,10,998.32
6382,7.55,4.96,3.06,0.7,70,40,40,30,10,1,50,4134.35
6383,7.48,6.6,4.61,2,40,30,40,40,10,5,60,11775.93
6384,5.6,4.95,3.47,0.8,60,30,40,30,10,5,60,2119.15
6385,4.83,4.9,3.26,0.5,60,20,30,30,10,3,90,2067.16
6386,5.13,5.16,3.2,0.52,50,40,40,40,10,5,90,2040.57
6387,4.07,4.8,2.83,0.32,70,40,30,20,10,5,10,831.26
6388,5.07,5.1,3.18,0.51,40,40,40,40,40,11,90,1508.15
6389,6.92,4.37,2.52,0.5,60,40,40,30,10,14,70,1761.9
6390,4.29,4.21,3.05,0.51,80,40,40,30,10,1,80,1936.06
6391,4.46,5.27,3.02,0.4,40,40,40,20,10,12,10,1123.55
6392,4.01,4.03,2.39,0.23,70,40,40,40,10,14,90,894.96
6393,8.63,5.84,3.73,1.2,60,30,40,30,20,5,50,6514.3
6394,5.8,5.82,3.78,0.8,60,30,40,40,10,4,40,1690.07
6395,4.89,3.74,2.68,0.5,70,20,40,30,10,5,30,1370.67
6396,4.98,5.02,3.17,0.5,50,30,40,20,10,1,90,2103.46
6397,4.16,4.22,2.71,0.3,50,20,20,30,10,14,90,938.32
6398,5.15,3.79,2.59,0.51,70,40,30,30,10,7,30,1164.15
6399,5.62,4.67,3.14,0.7,60,40,40,30,10,12,60,2989.34
6400,4.26,4.3,2.67,0.3,50,40,30,30,10,5,90,920.61
6401,5.6,4.65,3.15,0.7,70,40,40,40,10,14,60,3143.13
6402,4.23,4.95,2.89,0.33,70,40,40,30,20,5,10,979.42
6403,8.26,5.8,3.67,1.2,50,20,40,40,10,5,50,5430.62
6404,4.53,3.34,2.21,0.3,70,30,20,20,10,1,30,940.35
6405,4.93,4.97,3.19,0.5,40,30,40,30,10,1,90,2051.69
6406,4.24,4.26,2.65,0.3,80,30,40,40,20,7,90,855.71
6407,4.18,4.21,2.7,0.3,40,30,30,30,10,1,90,951
6408,4.22,3.84,2.56,0.34,70,40,40,30,10,3,60,1050.5
6409,5.04,5.09,2.95,0.5,60,20,30,30,40,4,90,2078.07
6410,4.39,4.35,3.14,0.51,50,40,40,30,10,1,80,1586.1
6411,4.44,3.27,2.2,0.3,50,40,40,30,40,4,30,893.23
6412,6.47,4.41,2.76,0.51,50,40,40,30,20,11,70,1311.2
6413,3.86,3.88,2.32,0.21,70,40,40,40,10,12,90,861.11
6414,4.72,4.75,2.96,0.4,90,40,40,40,10,4,90,2123.38
6415,3.89,3.92,2.38,0.23,60,40,40,30,10,1,90,909.74
6416,4.09,4.63,2.61,0.3,70,30,40,30,20,5,10,906.87
6417,4.78,3.6,2.43,0.4,70,30,30,30,10,1,30,1368.98
6418,4.79,3.14,2.09,0.31,70,40,40,30,20,1,30,1041.65
6419,3.88,3.94,2.44,0.23,60,40,40,30,10,12,90,888.77
6420,3.95,3.97,2.43,0.23,70,40,40,40,10,12,90,935.79
6421,7.25,7.07,4.76,2,50,40,40,30,10,12,60,17875.2
6422,4.15,4.2,2.68,0.3,60,20,20,20,10,11,90,870.87
6423,5.77,5.79,3.64,0.76,70,40,40,40,10,1,40,1647.95
6424,5.05,5.08,3.16,0.5,60,40,40,40,10,5,90,2109.2
6425,6.84,4.43,2.6,0.5,60,40,40,30,20,3,70,1684.27
6426,5.92,5.66,3.79,1.01,40,40,40,40,20,14,60,3651.12
6427,5.04,5.07,3.18,0.5,60,40,40,40,10,7,90,1531.89
6428,6.9,4.32,2.57,0.5,60,30,40,20,10,14,70,1785.49
6429,4.86,4.55,2.93,0.56,80,40,40,30,20,2,60,1597.73
6430,4.87,3.58,2.44,0.41,70,40,40,20,20,4,30,1425.16
6431,6.26,5.43,3.7,1,70,40,40,40,60,10,60,2147.95
6432,5.57,5.57,3.77,1,50,40,40,40,60,7,60,2126.49
6433,3.91,3.94,2.43,0.23,50,40,40,30,10,1,90,763.24
6434,6.02,4.48,2.78,0.5,50,40,40,30,40,1,70,1311.55
6435,9.21,8.59,5.84,4,80,40,30,30,40,14,60,67616.14
6436,4.03,4.79,2.84,0.31,80,40,40,30,10,3,10,1099.75
6437,5.35,3.78,2.37,0.3,60,40,30,20,10,4,70,1032.64
6438,4.59,3.23,2.16,0.31,60,40,30,30,20,4,30,937.93
6439,6.07,4.5,2.8,0.5,60,40,40,30,10,14,70,1761.83
6440,4.17,4.21,2.7,0.3,40,30,40,30,10,12,90,917.53
6441,4.49,4.4,3.1,0.5,40,40,40,30,10,12,80,1428.05
6442,4.85,3.18,1.99,0.3,70,40,30,20,10,14,30,939.35
6443,4.1,4.13,2.44,0.25,80,40,40,40,20,3,90,921.05
6444,4.67,4.42,2.97,0.5,70,30,40,30,20,13,60,918.96
6445,3.96,3.98,2.41,0.23,70,40,40,40,10,12,90,935.79
6446,4.16,4.22,2.71,0.3,60,20,40,30,20,11,90,847.03
6447,4.28,4.3,2.71,0.31,40,40,40,40,10,14,90,974.56
6448,6.07,5.29,3.59,1,70,40,40,30,10,11,60,3514.62
6449,6.89,4.86,2.82,0.58,40,40,40,40,10,1,70,842.4
6450,4.26,4.31,2.6,0.3,40,30,40,20,10,4,90,860.29
6451,5.04,5.1,3.15,0.5,70,40,40,30,60,2,90,1524.38
6452,4.5,4.53,2.82,0.35,60,40,40,40,20,10,90,810.63
6453,5.25,3.95,2.76,0.57,60,30,40,40,20,7,30,1281.12
6454,4.94,5,3.19,0.5,60,30,40,30,20,12,90,2470.85
6455,7.03,4.5,2.78,0.53,80,40,40,30,20,4,70,2157.72
6456,3.84,3.77,2.61,0.32,70,40,40,20,10,1,80,960.48
6457,5.66,5.12,3.81,0.96,80,20,40,20,10,7,60,2565.76
6458,4.17,4.69,2.76,0.31,50,40,40,30,10,14,10,993.94
6459,5.18,5.24,3.03,0.5,50,30,30,20,10,11,90,1527.02
6460,5.74,5.48,3.72,1,50,40,40,40,20,11,60,3031.11
6461,3.91,3.94,2.42,0.23,70,40,40,40,10,12,90,930.75
6462,5.04,5.06,3.17,0.5,70,40,40,40,40,4,90,2471.74
6463,4.37,4.4,2.75,0.32,90,40,40,40,10,4,90,1403.43
6464,6.55,5.69,3.85,1.2,40,40,30,30,10,3,60,3814.51
6465,5.06,5.09,3.12,0.5,90,40,40,40,10,11,90,1997.91
6466,5.23,4.9,3.28,0.7,60,40,40,30,10,12,60,2631.11
6467,5.32,5.07,3.53,0.8,80,30,40,30,20,13,60,1463.46
6468,4.47,4.46,3.23,0.51,60,40,40,30,40,7,80,1158.58
6469,3.81,3.82,2.38,0.21,80,40,40,40,10,1,90,906.87
6470,4.69,4.5,3.04,0.55,90,40,40,30,10,5,60,1391.02
6471,7.61,5.67,3.56,1,40,40,40,40,60,13,70,2294.47
6472,5.06,5.09,3.16,0.5,40,40,40,40,10,12,90,2028.2
6473,5.75,5.61,3.79,1.01,40,40,40,40,10,3,60,3590.27
6474,4.88,3.25,2.18,0.3,70,30,30,30,10,12,30,934.76
6475,5.54,4.97,3.36,0.82,40,40,40,30,20,2,60,2147.8
6476,4.2,4.47,2.58,0.3,60,20,30,30,10,5,10,829.28
6477,5.55,4.67,3.17,0.72,30,40,30,20,40,2,60,1054.14
6478,3.98,4,2.38,0.23,70,40,40,40,10,4,90,920.22
6479,6.91,4.49,2.83,0.52,80,40,40,40,10,6,50,902.4
6480,4.06,4.81,2.72,0.32,40,40,40,20,20,4,10,907.46
6481,5.32,3.46,2.24,0.4,70,40,40,30,20,1,30,1276.32
6482,4.22,4.93,2.88,0.35,60,40,40,30,10,1,10,1142.49
6483,3.94,3.97,2.39,0.23,90,40,40,40,10,14,90,947.46
6484,6.09,4.32,2.51,0.5,70,40,40,30,60,2,70,1685.78
6485,3.97,4,2.41,0.23,70,40,40,40,10,4,90,920.22
6486,4.12,4.69,2.75,0.3,70,40,40,30,20,11,10,808.53
6487,6.19,4.38,2.79,0.5,70,30,30,30,10,3,70,1659.65
6488,6.09,5.73,3.78,1.13,60,40,40,30,20,8,60,2727.75
6489,5.46,5.43,3.75,0.9,60,30,40,40,20,5,60,3343.19
6490,4.21,4.51,2.5,0.3,60,30,30,30,10,14,10,1063.04
6491,3.91,3.93,2.43,0.23,70,40,40,40,10,1,90,941.25
6492,5.07,5.12,2.99,0.5,50,20,30,30,10,1,90,2084.78
6493,5.04,5.08,3.12,0.5,50,40,40,30,10,12,90,2187.06
6494,4.24,3.23,2.29,0.3,60,30,30,30,40,5,30,738.02
6495,9.55,6.37,3.91,1.5,60,30,40,40,10,5,50,13328.09
6496,4.94,4.28,2.91,0.52,60,40,40,40,10,1,60,1786.23
6497,4.38,4.4,2.61,0.3,80,40,40,40,20,7,90,860.73
6498,5.1,5.14,3.1,0.5,50,40,40,40,20,4,90,2344.61
6499,4.28,4.33,2.63,0.3,60,40,40,30,10,12,90,1082.31
6500,3.94,4.71,2.83,0.3,70,40,40,30,10,1,10,1120.39
6501,5.51,5.31,3.59,0.9,60,40,40,30,10,3,60,3771.04
6502,4.14,4.62,2.7,0.3,60,40,40,20,10,12,10,1044.34
6503,3.91,3.92,2.44,0.23,70,40,40,40,10,12,90,925.68
6504,7.29,4.65,2.75,0.59,60,40,40,20,10,4,70,2255.71
6505,5.2,5.14,3.49,0.8,80,40,40,30,10,11,60,2126.15
6506,4.28,4.31,2.66,0.3,40,40,40,30,10,3,90,930.21
6507,4.7,4.64,3.3,0.6,70,40,30,30,20,5,80,1935.25
6508,5.04,5.1,3.18,0.5,50,40,30,30,10,12,90,2354.37
6509,5.58,4.84,3.27,0.75,90,40,40,30,40,2,60,2091.23
6510,3.96,3.96,2.87,0.4,90,40,40,30,10,1,80,1590.63
6511,4.98,5.04,3.07,0.5,50,30,40,30,20,12,90,2081.37
6512,5.97,4.05,2.51,0.4,70,40,40,30,10,13,70,772.67
6513,4.44,4.48,2.49,0.3,80,40,20,10,10,5,90,889.62
6514,4.34,4.25,2.98,0.5,60,40,40,30,10,14,80,1739.01
6515,4.54,4.6,3.01,0.4,40,20,40,10,10,1,90,1034.31
6516,3.85,3.86,2.31,0.21,100,40,40,40,10,1,90,938.1
6517,5.42,3.45,2.1,0.4,90,30,40,20,10,1,30,1431.11
6518,5.05,5.08,3.17,0.5,50,40,40,30,10,7,90,1522.71
6519,7.67,4.57,2.76,0.59,60,40,40,30,10,1,50,1987.22
6520,4.8,4.88,3.19,0.5,60,20,40,20,20,4,90,2078.07
6521,5.44,4.94,3.41,0.8,70,30,40,30,10,5,60,2207.9
6522,9.98,5.77,3.32,1.2,40,30,40,30,60,3,50,4363.61
6523,10.75,6.28,3.93,1.7,40,40,40,40,50,12,50,8581.78
6524,4.09,4.6,2.58,0.3,60,30,30,20,10,14,10,1009.27
6525,4.25,4.29,2.65,0.3,50,40,40,40,60,3,90,944.42
6526,5.06,5.11,3.16,0.5,40,40,40,30,10,12,90,2046.62
6527,7.24,4.99,3.08,0.74,60,40,40,30,10,10,70,1145.58
6528,4.33,4.35,2.54,0.3,70,20,40,30,10,5,90,929.67
6529,5.82,3.66,2.24,0.31,60,40,40,30,20,7,70,594.22
6530,4.89,4.95,3.22,0.5,60,20,30,30,40,3,90,1978.2
6531,5.53,3.5,2.3,0.41,90,30,30,20,60,12,30,1309.56
6532,3.96,3.99,2.4,0.23,80,40,40,40,10,12,90,975.43
6533,4.12,4.64,2.78,0.3,40,30,30,20,10,4,10,871.87
6534,4.27,4.5,2.49,0.3,50,30,40,30,10,5,10,799.39
6535,6.73,4.46,2.62,0.5,60,40,40,30,10,14,70,1876.75
6536,4.95,5.01,3.21,0.51,60,30,40,30,10,7,90,1538.75
6537,6.38,5.26,3.57,1,40,40,40,30,10,7,60,2596.85
6538,4.33,4.36,2.7,0.31,60,40,40,40,10,5,90,1086.75
6539,5.57,5.47,3.71,1.01,70,40,40,30,10,2,60,2079.5
6540,5.15,5.18,3.07,0.5,40,40,30,40,20,1,90,2043.41
6541,3.77,3.79,2.28,0.2,90,40,40,40,10,12,90,889.58
6542,5.86,5.02,3.4,0.85,70,40,40,40,20,13,60,1582.02
6543,7.48,4.4,2.59,0.51,60,40,40,30,10,14,50,1998.88
6544,5.08,5.11,3.18,0.5,40,40,40,40,20,5,90,1539.81
6545,5.34,5.37,3.37,0.59,90,40,40,40,10,7,90,2074.15
6546,6.04,4.53,2.79,0.5,50,30,40,30,10,5,70,1354.6
6547,5.03,5.09,3.1,0.5,80,40,40,30,40,12,90,2350.94
6548,6.86,5.05,2.92,0.65,70,40,30,30,40,14,70,2250.86
6549,5.51,4.98,3.33,0.8,50,40,40,30,20,13,60,1488.39
